row_label_raw,row_label_full,Loại tài sản bảo đảm,Tỷ lệ khấu trừ tối đa,numeric__Tỷ lệ khấu trừ tối đa
(a) Tiền gửi của khách hàng bằng Đồng Việt Nam,(a) Tiền gửi của khách hàng bằng Đồng Việt Nam,(a) Tiền gửi của khách hàng bằng Đồng Việt Nam,100%,1.0
"(b) Vàng miếng, trừ vàng miếng quy định tại điểm (i); tiền gửi của khách hàng bằng ngoại tệ","(b) Vàng miếng, trừ vàng miếng quy định tại điểm (i); tiền gửi của khách hàng bằng ngoại tệ","(b) Vàng miếng, trừ vàng miếng quy định tại điểm (i); tiền gửi của khách hàng bằng ngoại tệ",95%,0.95
"(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành:","(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành:","(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành:",,
▪ Có thời hạn còn lại dưới 1 năm,"(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành: > ▪ Có thời hạn còn lại dưới 1 năm",▪ Có thời hạn còn lại dưới 1 năm,95%,0.95
▪ Có thời hạn còn lại từ 1 năm đến 5 năm,"(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành: > ▪ Có thời hạn còn lại từ 1 năm đến 5 năm",▪ Có thời hạn còn lại từ 1 năm đến 5 năm,85%,0.85
▪ Có thời hạn còn lại trên 5 năm,"(c) Trái phiếu Chính phủ, công cụ chuyển nhượng, giấy tờ có giá do Ngân hàng phát hành; thể tiết kiệm, chứng chỉ tiền gửi, kỳ phiếu, tín phiếu do tổ chức tín dụng, chỉ nhánh ngân hàng nước ngoài khác phát hành: > ▪ Có thời hạn còn lại trên 5 năm",▪ Có thời hạn còn lại trên 5 năm,80%,0.8
