row_label_raw,row_label_full,Khu vực Miền Bắc VND,Khu vực Miền Trung VND,Khu vực Miền Nam VND,Tổng VND,numeric__Khu vực Miền Trung VND,numeric__Khu vực Miền Nam VND,numeric__Tổng VND
7.055.176.828.178,7.055.176.828.178,7.055.176.828.178,7.794.342.195.401,48.965.568.706.054,63.815.087.729.633,7794342195401.0,48965568706054.0,63815087729633.0
65.292.722.997,65.292.722.997,65.292.722.997,49.995.750.680,348.123.768.166,463.412.241.843,49995750680.0,348123768166.0,463412241843.0
5.526.327.443,5.526.327.443,5.526.327.443,85.718.420.793,316.702.775.567,407.947.523.803,85718420793.0,316702775567.0,407947523803.0
6.984.357.777.738,6.984.357.777.738,6.984.357.777.738,7.658.628.023.928,48.300.742.162.321,62.943.727.963.987,7658628023928.0,48300742162321.0,62943727963987.0
(6.935.541.761.707),(6.935.541.761.707),(6.935.541.761.707),(7.686.598.949.578),(44.477.269.067.574),(59.099.409.778.859),-7686598949578.0,-44477269067574.0,-59099409778859.0
(6.935.541.761.707),(6.935.541.761.707),(6.935.541.761.707),(7.686.598.949.578),(44.461.695.527.136),(59.083.836.238.421),-7686598949578.0,-44461695527136.0,-59083836238421.0
-,-,-,-,(14.984.580.622),(14.984.580.622),,-14984580622.0,-14984580622.0
-,-,-,-,(588.959.816),(588.959.816),,-588959816.0,-588959816.0
