row_label_raw,row_label_full,1,Bảo lãnh vay vốn,37,98.097.809.667,103.816.775.812,numeric__Bảo lãnh vay vốn,numeric__37,numeric__98.097.809.667,numeric__103.816.775.812
2,2,2,Cam kết giao dịch hồi đoái Trong đó:,37,36.650.739.459.250,7.250.311.996.985,,37.0,36650739459250.0,7250311996985.0
,,,▪ Cam kết mua ngoại tệ,,451.352.600.000,146.881.790.000,,,451352600000.0,146881790000.0
,,,▪ Cam kết bán ngoại tệ,,451.352.600.000,144.519.143.185,,,451352600000.0,144519143185.0
,,,▪ Cam kết giao dịch hoán đổi tiền tệ,,35.748.034.259.250,6.958.911.063.800,,,35748034259250.0,6958911063800.0
4,4,4,Cam kết trong nghiệp vụ L/C,37,1.294.315.761.162,941.206.359.319,,37.0,1294315761162.0,941206359319.0
5,5,5,Bảo lãnh khác,37,5.772.768.368.909,3.654.011.258.486,,37.0,5772768368909.0,3654011258486.0
