row_label_raw,row_label_full,col_0,Thuyết minh,Tỷ lệ vốn góp,Số cuối năm > Số cổ phiếu,Số cuối năm > Giá trị ghi số,Số đầu năm > Số cổ phiếu,Số đầu năm > Giá trị ghi số,numeric__Thuyết minh,numeric__Tỷ lệ vốn góp,numeric__Số cuối năm > Số cổ phiếu,numeric__Số cuối năm > Giá trị ghi số,numeric__Số đầu năm > Số cổ phiếu,numeric__Số đầu năm > Giá trị ghi số
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,(i),"21,48%",15.896.923,224.861.575.161,15.896.923,208.569.550.710,,0.2148,15896923.0,224861575161.0,15896923.0,208569550710.0
Công ty Cổ phần Đầu tư Sài Gòn - Huế,Công ty Cổ phần Đầu tư Sài Gòn - Huế,Công ty Cổ phần Đầu tư Sài Gòn - Huế,(ii),"28,14%",9.849.000,203.850.278.194,9.849.000,205.979.454.816,,0.2814,9849000.0,203850278194.0,9849000.0,205979454816.0
Công ty Cổ phần Đầu tư Phát triển Khu Công nghệ Cao Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Khu Công nghệ Cao Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Khu Công nghệ Cao Sài Gòn,(iii),"27,44%",8.233.083,82.436.515.135,8.233.083,82.446.974.530,,0.27440000000000003,8233083.0,82436515135.0,8233083.0,82446974530.0
Công ty Cổ phần Scanvivood,Công ty Cổ phần Scanvivood,Công ty Cổ phần Scanvivood,(iv),34%,1.077.528,5.792.900.828,1.077.528,6.091.734.032,,0.34,1077528.0,5792900828.0,1077528.0,6091734032.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,,516.941.269.318,,503.087.714.088,,,,516941269318.0,,503087714088.0
