row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.047.227.401.932,811.539.933.682,1047227401932.0,811539933682.0
Thuế TNDN theo các thuế suất áp dụng cho Công ty,Thuế TNDN theo các thuế suất áp dụng cho Công ty,Thuế TNDN theo các thuế suất áp dụng cho Công ty,225.309.325.536,187.244.402.386,225309325536.0,187244402386.0
Trong đó:,Trong đó:,Trong đó:,,,,
Thuế suất ưu đãi của hoạt động cho thuê đất,Trong đó: > Thuế suất ưu đãi của hoạt động cho thuê đất,Thuế suất ưu đãi của hoạt động cho thuê đất,6.074.514.467,6.761.642.744,6074514467.0,6761642744.0
Thuế suất 20% của các hoạt động khác,Trong đó: > Thuế suất 20% của các hoạt động khác,Thuế suất 20% của các hoạt động khác,219.234.811.069,180.482.759.642,219234811069.0,180482759642.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,,,,
Công ty tự điều chỉnh tăng thuế TNDN cho các năm từ 2015-2017 và theo biên bản quyết toán thuế đến hết năm 2017,Các khoản điều chỉnh tăng > Công ty tự điều chỉnh tăng thuế TNDN cho các năm từ 2015-2017 và theo biên bản quyết toán thuế đến hết năm 2017,Công ty tự điều chỉnh tăng thuế TNDN cho các năm từ 2015-2017 và theo biên bản quyết toán thuế đến hết năm 2017,10.950.515.743,4.870.333.520,10950515743.0,4870333520.0
Thu nhập chịu thuế cho hoạt động cho thuê đất từ các ký trước,Các khoản điều chỉnh tăng > Thu nhập chịu thuế cho hoạt động cho thuê đất từ các ký trước,Thu nhập chịu thuế cho hoạt động cho thuê đất từ các ký trước,1.124.029.083,3.530.478.897,1124029083.0,3530478897.0
Lãi vay vượt quá 20% EBITDA,Các khoản điều chỉnh tăng > Lãi vay vượt quá 20% EBITDA,Lãi vay vượt quá 20% EBITDA,3.126.688.371,-,3126688371.0,
Tăng khác,Các khoản điều chỉnh tăng > Tăng khác,Tăng khác,13.863.553,1.872.919,13863553.0,1872919.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,,,,
Loại thu nhập đã tinh thuế năm trước của khoản hoàn nhập dự phòng tài chính,Các khoản điều chỉnh giảm > Loại thu nhập đã tinh thuế năm trước của khoản hoàn nhập dự phòng tài chính,Loại thu nhập đã tinh thuế năm trước của khoản hoàn nhập dự phòng tài chính,(2.191.920.515),-,-2191920515.0,
Giảm khác,Các khoản điều chỉnh giảm > Giảm khác,Giảm khác,(11.573.333),-,-11573333.0,
Lỗ năm trước chuyển sang,Các khoản điều chỉnh giảm > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(2.884.316.854),,-2884316854.0
Chi phí thuế TNDN,Các khoản điều chỉnh giảm > Chi phí thuế TNDN,Chi phí thuế TNDN,238.320.928.438,192.762.770.867,238320928438.0,192762770867.0
