row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số đầu năm,Số đầu năm,Số đầu năm,749.667.313.428,918.321.858.802,749667313428.0,918321858802.0
Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,Lợi nhuận thuộc về cổ đông không kiểm soát,62.751.418.237,34.254.764.868,62751418237.0,34254764868.0
Cổ tức chi trả,Cổ tức chi trả,Cổ tức chi trả,(9.656.028.236),(6.250.000.000),-9656028236.0,-6250000000.0
Giảm khác (Thuyết minh số 22.1),Giảm khác (Thuyết minh số 22.1),Giảm khác (Thuyết minh số 22.1),-,(196.659.310.242),,-196659310242.0
Số cuối năm,Số cuối năm,Số cuối năm,802.762.703.429,749.667.313.428,802762703429.0,749667313428.0
