row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Ông Đăng,Ông Đăng,Ông Đăng,Chủ tịch Hội,Công ty tạm ứng,325.015.331.311,103.084.236.422,,,325015331311.0,103084236422.0
Thành Tâm,Thành Tâm,Thành Tâm,đồng quản trị,Công ty nhận hoàn ứng,180.353.681.000,81.402.828.189,,,180353681000.0,81402828189.0
