row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Khách hàng đặt cọc mua nhà và quyền sử dụng đất các khu đô thị và dự án nhà ở thu nhập thấp (*),Khách hàng đặt cọc mua nhà và quyền sử dụng đất các khu đô thị và dự án nhà ở thu nhập thấp (*),Khách hàng đặt cọc mua nhà và quyền sử dụng đất các khu đô thị và dự án nhà ở thu nhập thấp (*),196.232.491.700,205.376.972.150,196232491700.0,205376972150.0
Khách hàng ứng trước tiền thuê đất khu Công nghiệp Tân Phú Trung,Khách hàng ứng trước tiền thuê đất khu Công nghiệp Tân Phú Trung,Khách hàng ứng trước tiền thuê đất khu Công nghiệp Tân Phú Trung,96.449.599.019,91.007.311.296,96449599019.0,91007311296.0
Khách hàng ứng trước tiền thuê đất khu Tràng Duệ,Khách hàng ứng trước tiền thuê đất khu Tràng Duệ,Khách hàng ứng trước tiền thuê đất khu Tràng Duệ,61.624.603.637,27.709.635.065,61624603637.0,27709635065.0
Khách hàng ứng trước tiền mua nhà và quyền sử dụng đất Khu đô thị Quang Châu,Khách hàng ứng trước tiền mua nhà và quyền sử dụng đất Khu đô thị Quang Châu,Khách hàng ứng trước tiền mua nhà và quyền sử dụng đất Khu đô thị Quang Châu,57.394.622.400,57.394.622.400,57394622400.0,57394622400.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,35.480.498.363,22.657.534.733,35480498363.0,22657534733.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,447.181.815.119,404.146.075.644,447181815119.0,404146075644.0
