row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,9.837.357.794.557,9.038.107.349.299,,,9837357794557.0,9038107349299.0
410,410,410,I. Vốn chủ sở hữu,,9.837.357.794.557,9.038.107.349.299,,,9837357794557.0,9038107349299.0
411,411,411,1. Vốn cổ phần đã góp,22.1,4.757.111.670.000,4.757.111.670.000,,221.0,4757111670000.0,4757111670000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,4.697.601.890.000,4.697.601.890.000,,,4697601890000.0,4697601890000.0
411b,411b,411b,- Cổ phiếu quỹ,,59.509.780.000,59.509.780.000,,,59509780000.0,59509780000.0
412,412,412,2. Thặng dư vốn cổ phần,22.1,989.064.430.000,989.064.430.000,,221.0,989064430000.0,989064430000.0
415,415,415,3. Cổ phiếu quỹ,22.1,(364.466.650.000),(364.466.650.000),,221.0,-364466650000.0,-364466650000.0
418,418,418,4. Quỹ đầu tư phát triển,22.1,2.223.693.823,2.223.693.823,,221.0,2223693823.0,2223693823.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,22.1,3.650.661.947.305,2.904.506.892.048,,221.0,3650661947305.0,2904506892048.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,2.904.506.892.048,2.319.984.494.101,,,2904506892048.0,2319984494101.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,746.155.055.257,584.522.397.947,,,746155055257.0,584522397947.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,23,802.762.703.429,749.667.313.428,,23.0,802762703429.0,749667313428.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.909.732.217.778,15.779.767.538.270,,,16909732217778.0,15779767538270.0
