row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,795.075.873.614,373.867.340.039,795075873614.0,373867340039.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,78.438.375.894,70.601.286.338,78438375894.0,70601286338.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,45.116.512.748,78.229.906.429,45116512748.0,78229906429.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",12.048.779.501,17.624.609.266,12048779501.0,17624609266.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,91.664.442.993,70.205.293.319,91664442993.0,70205293319.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.022.343.984.750,610.528.435.391,1022343984750.0,610528435391.0
