row_label_raw,row_label_full,col_0,Lãi suất năm,Năm đáo hạn,31/12/2020 VND,1/1/2020 VND,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2020 VND,numeric__1/1/2020 VND
"Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp","Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp",,,,
▪ Khoản vay 1,"Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp > ▪ Khoản vay 1",▪ Khoản vay 1,"6,5%",2023,2.419.754.495.481,2.419.754.495.481,0.065,2023.0,2419754495481.0,2419754495481.0
▪ Khoản vay 2,"Các khoản vay không được đảm bảo từ Công ty Cổ phần Việt – Pháp Sản xuất Thức ăn Gia súc, một công ty con sở hữu gián tiếp > ▪ Khoản vay 2",▪ Khoản vay 2,"6,5%",2023,692.089.599.955,692.089.599.955,0.065,2023.0,692089599955.0,692089599955.0
,,,,,3.111.844.095.436,3.111.844.095.436,,,3111844095436.0,3111844095436.0
