row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020 VND > -,Số phát sinh trong năm VND > 76.059.105,Số đã nộp trong năm VND > -,Số đã cán trừ/phân loại lại VND > (76.059.105),31/12/2020 VND > -,numeric__1/1/2020 VND > -,numeric__Số phát sinh trong năm VND > 76.059.105,numeric__Số đã nộp trong năm VND > -,numeric__Số đã cán trừ/phân loại lại VND > (76.059.105),numeric__31/12/2020 VND > -
Thuế thu nhập cá nhân Các loại thuế khác,Thuế thu nhập cá nhân Các loại thuế khác,Thuế thu nhập cá nhân Các loại thuế khác,8.218.654.521,31.868.991.546,(33.028.722.737),(2.437.028.428),4.621.894.902,8218654521.0,31868991546.0,-33028722737.0,-2437028428.0,4621894902.0
Thuế thu nhập cá nhân Các loại thuế khác,Thuế thu nhập cá nhân Các loại thuế khác,Thuế thu nhập cá nhân Các loại thuế khác,-,50.260.000,(50.260.000),-,-,,50260000.0,-50260000.0,,
,,,8.218.654.521,31.995.310.651,(33.078.982.737),(2.513.087.533),4.621.894.902,8218654521.0,31995310651.0,-33078982737.0,-2513087533.0,4621894902.0
