row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 250 + 260),200,,9.904.132.572.551,6.875.819.608.026,200.0,,9904132572551.0,6875819608026.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,2.756.000,2.756.000,210.0,,2756000.0,2756000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,,2.756.000,2.756.000,216.0,,2756000.0,2756000.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,461.254.552,647.071.056,220.0,,461254552.0,647071056.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,,231.120.224,278.856.128,221.0,,231120224.0,278856128.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,488.745.318,402.450.318,222.0,,488745318.0,402450318.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(257.625.094),(123.594.190),223.0,,-257625094.0,-123594190.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,,230.134.328,368.214.928,227.0,,230134328.0,368214928.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,690.403.000,690.403.000,228.0,,690403000.0,690403000.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(460.268.672),(322.188.072),229.0,,-460268672.0,-322188072.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,11,9.899.664.500.000,6.870.004.511.729,250.0,11.0,9899664500000.0,6870004511729.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,,9.899.664.500.000,6.694.450.622.729,251.0,,9899664500000.0,6694450622729.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,,-,175.553.889.000,253.0,,,175553889000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,4.004.061.999,5.165.269.241,260.0,,4004061999.0,5165269241.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,12,4.004.061.999,5.165.269.241,261.0,12.0,4004061999.0,5165269241.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,12.795.395.036.604,9.216.704.927.234,270.0,,12795395036604.0,9216704927234.0
