row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020VND,2019VND,,
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,,
Cho vay,Công ty Cổ phần Tập đoàn Masan > Cho vay,Cho vay,150.000.000.000,-,150000000000.0,
Thu nhập lãi cho vay,Công ty Cổ phần Tập đoàn Masan > Thu nhập lãi cho vay,Thu nhập lãi cho vay,2.323.972.603,-,2323972603.0,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH MNS Feed,Công ty TNHH MNS Feed,Công ty TNHH MNS Feed,Công ty TNHH MNS Feed,Công ty TNHH MNS Feed,,
Thu nhập cổ tức,Công ty TNHH MNS Feed > Thu nhập cổ tức,Thu nhập cổ tức,83.063.297.600,330.470.365.973,83063297600.0,330470365973.0
Góp vốn chủ sở hữu,Công ty TNHH MNS Feed > Góp vốn chủ sở hữu,Góp vốn chủ sở hữu,4.172.000.000.000,-,4172000000000.0,
Thanh lý khoản đầu tư,Công ty TNHH MNS Feed > Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,4.171.106.422.729,-,4171106422729.0,
Công ty TNHH MNS Feed Tiền Giang,Công ty TNHH MNS Feed Tiền Giang,Công ty TNHH MNS Feed Tiền Giang,Công ty TNHH MNS Feed Tiền Giang,Công ty TNHH MNS Feed Tiền Giang,,
Mua hàng,Công ty TNHH MNS Feed Tiền Giang > Mua hàng,Mua hàng,263.721.501.140,301.745.535.540,263721501140.0,301745535540.0
Bán hàng,Công ty TNHH MNS Feed Tiền Giang > Bán hàng,Bán hàng,2.552.421.035,2.998.041.560,2552421035.0,2998041560.0
Phí thuê kho,Công ty TNHH MNS Feed Tiền Giang > Phí thuê kho,Phí thuê kho,540.000.000,874.440.000,540000000.0,874440000.0
Công ty TNHH MNS Feed Thái Nguyên,Công ty TNHH MNS Feed Thái Nguyên,Công ty TNHH MNS Feed Thái Nguyên,Công ty TNHH MNS Feed Thái Nguyên,Công ty TNHH MNS Feed Thái Nguyên,,
Mua hàng,Công ty TNHH MNS Feed Thái Nguyên > Mua hàng,Mua hàng,159.081.890.880,137.291.188.830,159081890880.0,137291188830.0
Bán hàng,Công ty TNHH MNS Feed Thái Nguyên > Bán hàng,Bán hàng,385.303.410,1.183.539.730,385303410.0,1183539730.0
Phí thuê kho,Công ty TNHH MNS Feed Thái Nguyên > Phí thuê kho,Phí thuê kho,420.000.000,682.500.000,420000000.0,682500000.0
Công ty TNHH MNS Feed Vĩnh Long,Công ty TNHH MNS Feed Vĩnh Long,Công ty TNHH MNS Feed Vĩnh Long,Công ty TNHH MNS Feed Vĩnh Long,Công ty TNHH MNS Feed Vĩnh Long,,
Mua hàng,Công ty TNHH MNS Feed Vĩnh Long > Mua hàng,Mua hàng,-,182.697.171.940,,182697171940.0
Bán hàng,Công ty TNHH MNS Feed Vĩnh Long > Bán hàng,Bán hàng,-,2.922.754.125,,2922754125.0
Phí thuê kho,Công ty TNHH MNS Feed Vĩnh Long > Phí thuê kho,Phí thuê kho,1.440.000.000,360.000.000,1440000000.0,360000000.0
Công ty TNHH MNS Feed Hậu Giang,Công ty TNHH MNS Feed Hậu Giang,Công ty TNHH MNS Feed Hậu Giang,Công ty TNHH MNS Feed Hậu Giang,Công ty TNHH MNS Feed Hậu Giang,,
Mua hàng,Công ty TNHH MNS Feed Hậu Giang > Mua hàng,Mua hàng,501.639.210.025,439.799.080.620,501639210025.0,439799080620.0
Bán hàng,Công ty TNHH MNS Feed Hậu Giang > Bán hàng,Bán hàng,6.921.662.290,5.426.386.340,6921662290.0,5426386340.0
Phí thuê kho,Công ty TNHH MNS Feed Hậu Giang > Phí thuê kho,Phí thuê kho,420.000.000,630.000.000,420000000.0,630000000.0
Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,Công ty TNHH MNS Feed Nghệ An,,
Mua hàng,Công ty TNHH MNS Feed Nghệ An > Mua hàng,Mua hàng,244.889.221.625,196.456.846.575,244889221625.0,196456846575.0
Bán hàng,Công ty TNHH MNS Feed Nghệ An > Bán hàng,Bán hàng,126.400.930,327.403.440,126400930.0,327403440.0
Phí thuê kho,Công ty TNHH MNS Feed Nghệ An > Phí thuê kho,Phí thuê kho,420.000.000,614.250.000,420000000.0,614250000.0
Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,,
Mua hàng,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Mua hàng,Mua hàng,1.070.527.974.600,1.010.952.718.473,1070527974600.0,1010952718473.0
Bán hàng,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Bán hàng,Bán hàng,969.038.940,2.573.478.745,969038940.0,2573478745.0
Góp vốn cổ phần,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Góp vốn cổ phần,Góp vốn cổ phần,414.000.000.000,600.000.000.000,414000000000.0,600000000000.0
Mua khoản đầu tư,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế > Mua khoản đầu tư,Mua khoản đầu tư,1.999.989.111.000,-,1999989111000.0,
