row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Chiết khấu thương mại (i),Chiết khấu thương mại (i),Chiết khấu thương mại (i),138.853.142.115,199.515.410.195,138853142115.0,199515410195.0
Chi phí xúc tiến bán hàng,Chi phí xúc tiến bán hàng,Chi phí xúc tiến bán hàng,42.676.056.454,26.693.725.725,42676056454.0,26693725725.0
Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,Chi phí mua hàng hóa và dịch vụ,22.365.071.066,295.317.116.756,22365071066.0,295317116756.0
Phải trả tiền khí,Phải trả tiền khí,Phải trả tiền khí,14.060.289.155,19.019.656.275,14060289155.0,19019656275.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,-,1.287.604.929,,1287604929.0
Các khoản trích trước khác,Các khoản trích trước khác,Các khoản trích trước khác,20.647.857.930,11.104.368.279,20647857930.0,11104368279.0
,,,238.602.416.720,552.937.882.159,238602416720.0,552937882159.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả các bên liên quan(chi tiết tại Thuyết minh số 33),Trong đó: > Chi phí phải trả các bên liên quan(chi tiết tại Thuyết minh số 33),Chi phí phải trả các bên liên quan(chi tiết tại Thuyết minh số 33),14.060.289.155,19.019.656.275,14060289155.0,19019656275.0
