row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),23.446.057.091,58.420.658.245,23446057091.0,58420658245.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,23.446.057.091,58.420.658.245,23446057091.0,58420658245.0
Dự phòng phải thu cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu cho vay ngắn hạn khó đòi,Dự phòng phải thu cho vay ngắn hạn khó đòi,(6.572.068.780),(6.098.150.006),-6572068780.0,-6098150006.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu về cho vay từ các bên liên quan (ii),Dài hạn > Phải thu về cho vay từ các bên liên quan (ii),Phải thu về cho vay từ các bên liên quan (ii),188.445.651.686,192.376.588.049,188445651686.0,192376588049.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,188.445.651.686,192.376.588.049,188445651686.0,192376588049.0
Dự phòng phải thu cho vay dài hạn khó đòi,Dài hạn > Dự phòng phải thu cho vay dài hạn khó đòi,Dự phòng phải thu cho vay dài hạn khó đòi,(52.710.262.026),(51.988.262.026),-52710262026.0,-51988262026.0
