row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ
Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,27.627.197.741,27.627.197.741,32.402.184.715,32.402.184.715,27627197741.0,27627197741.0,32402184715.0,32402184715.0
Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,3.803.850.421,3.803.850.421,1.139.501.108,1.139.501.108,3803850421.0,3803850421.0,1139501108.0,1139501108.0
Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,3.211.692.000,3.211.692.000,4.159.720.400,4.159.720.400,3211692000.0,3211692000.0,4159720400.0,4159720400.0
Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,Phải trả người bán- Công ty TNHHMTV Hưng GiaPhát Gia Lai- Công ty TNHHThương mại Dịchvụ Thiên An Hung- Phải trả đối tượngkhác,20.611.655.320,20.611.655.320,27.102.963.207,27.102.963.207,20611655320.0,20611655320.0,27102963207.0,27102963207.0
Phải trả bên liên quan(Thuyết minh 31),Phải trả bên liên quan(Thuyết minh 31),Phải trả bên liên quan(Thuyết minh 31),404.996.444,404.996.444,375.196.449,375.196.449,404996444.0,404996444.0,375196449.0,375196449.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,28.032.194.185,28.032.194.185,32.777.381.164,32.777.381.164,28032194185.0,28032194185.0,32777381164.0,32777381164.0
