row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,599.249.958.818,575.123.427.436,599249958818.0,575123427436.0
Giá vốn từ bán ván MDF,Giá vốn từ bán ván MDF,Giá vốn từ bán ván MDF,148.985.214.724,90.591.183.325,148985214724.0,90591183325.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,39.088.601.773,31.905.889.104,39088601773.0,31905889104.0
Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,50.024.848.921,15.923.301.714,50024848921.0,15923301714.0
Giá vốn bắt động sản,Giá vốn bắt động sản,Giá vốn bắt động sản,-,117.309.078.490,,117309078490.0
Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,18.831.780.953,12.515.574.519,18831780953.0,12515574519.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,856.180.405.189,843.368.454.588,856180405189.0,843368454588.0
