row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền thủ lao cho người đại diện vốn,Tiền thủ lao cho người đại diện vốn,Tiền thủ lao cho người đại diện vốn,1.052.176.701,1.092.176.400,1052176701.0,1092176400.0
"Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng",1.232.897.409,1.404.816.809,1232897409.0,1404816809.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,3.929.587.436,2.569.117.755,3929587436.0,2569117755.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.214.661.546,5.066.110.964,6214661546.0,5066110964.0
