row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,276.463.613.913,378.859.922.581,276463613913.0,378859922581.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,55.292.722.783,75.771.984.516,55292722783.0,75771984516.0
Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,,
Chi phí không được khấu trừ thuế,Các khoản điều chỉnh tăng/(giảm): > Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,1.528.738.181,711.557.687,1528738181.0,711557687.0
Ảnh hưởng của dự phòng tổn thất đầu tư,Các khoản điều chỉnh tăng/(giảm): > Ảnh hưởng của dự phòng tổn thất đầu tư,Ảnh hưởng của dự phòng tổn thất đầu tư,(377.331.526),-,-377331526.0,
Khoản (hoàn nhập)/trích lập dự phòng hàng tồn kho,Các khoản điều chỉnh tăng/(giảm): > Khoản (hoàn nhập)/trích lập dự phòng hàng tồn kho,Khoản (hoàn nhập)/trích lập dự phòng hàng tồn kho,(526.777.146),324.989.080,-526777146.0,324989080.0
Chênh lệch tỷ giá chưa thực hiện do đánh giá lại tiền và các khoản phải thu,Các khoản điều chỉnh tăng/(giảm): > Chênh lệch tỷ giá chưa thực hiện do đánh giá lại tiền và các khoản phải thu,Chênh lệch tỷ giá chưa thực hiện do đánh giá lại tiền và các khoản phải thu,(224.525.304),5.840.732,-224525304.0,5840732.0
Điều chỉnh thuế trích thiếu trong các năm trước (*),Các khoản điều chỉnh tăng/(giảm): > Điều chỉnh thuế trích thiếu trong các năm trước (*),Điều chỉnh thuế trích thiếu trong các năm trước (*),1.321.525.316,-,1321525316.0,
Thu nhập không chịu thuế,Các khoản điều chỉnh tăng/(giảm): > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(42.833.854.144),(47.403.292.135),-42833854144.0,-47403292135.0
Các khoản điều chỉnh khác,Các khoản điều chỉnh tăng/(giảm): > Các khoản điều chỉnh khác,Các khoản điều chỉnh khác,(39.341.993),(633.408.001),-39341993.0,-633408001.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng/(giảm): > Chi phí thuế TNDN,Chi phí thuế TNDN,14.141.156.167,28.777.671.879,14141156167.0,28777671879.0
