row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu,Cổ phiếu,Cổ phiếu,183.020.000.000,(5.347.708.334),777.291.666,183.020.000.000,(5.418.875.000),-,183020000000.0,-5347708334.0,777291666.0,183020000000.0,-5418875000.0,
Cổ phiếu sản UPCOM,Cổ phiếu sản UPCOM,Cổ phiếu sản UPCOM,6.125.000.000,(5.347.708.334),777.291.666,6.125.000.000,(5.418.875.000),706.125.000,6125000000.0,-5347708334.0,777291666.0,6125000000.0,-5418875000.0,706125000.0
Cổ phiếu không niêm yết,Cổ phiếu không niêm yết,Cổ phiếu không niêm yết,176.895.000.000,(*),-,176.895.000.000,-,(*),176895000000.0,,,176895000000.0,,
Cộng,Cộng,Cộng,183.020.000.000,(5.347.708.334),777.291.666,183.020.000.000,(5.418.875.000),-,183020000000.0,-5347708334.0,777291666.0,183020000000.0,-5418875000.0,
