row_label_raw,row_label_full,Số đầu năm,Năm nay > 13.363.351.473,Năm trước > 13.324.525.204,numeric__Năm nay > 13.363.351.473,numeric__Năm trước > 13.324.525.204
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,3.000.000.000,2.916.367.275,3000000000.0,2916367275.0
Tăng khác,Tăng khác,Tăng khác,-,2.500.000,,2500000.0
Chi quỹ,Chi quỹ,Chi quỹ,(2.272.824.110),(2.880.041.006),-2272824110.0,-2880041006.0
Số cuối năm,Số cuối năm,Số cuối năm,14.090.527.363,13.363.351.473,14090527363.0,13363351473.0
