row_label_raw,row_label_full,Số cuối năm,Nguyên giá > Số cuối năm,Hao mòn lũy kế > Số cuối năm,Giá trị còn lại > Số cuối năm,numeric__Nguyên giá > Số cuối năm,numeric__Hao mòn lũy kế > Số cuối năm,numeric__Giá trị còn lại > Số cuối năm
Tầng 5 tòa HACC1,Tầng 5 tòa HACC1,Tầng 5 tòa HACC1,31.826.085.906,5.143.170.937,26.682.914.969,31826085906.0,5143170937.0,26682914969.0
Tầng 1 tòa nhà CT1 - Mễ Trì,Tầng 1 tòa nhà CT1 - Mễ Trì,Tầng 1 tòa nhà CT1 - Mễ Trì,12.878.700.000,2.979.550.494,9.899.149.506,12878700000.0,2979550494.0,9899149506.0
Nhà kho Cái Sơn Hàng Bàng,Nhà kho Cái Sơn Hàng Bàng,Nhà kho Cái Sơn Hàng Bàng,6.187.542.786,6.187.542.786,-,6187542786.0,6187542786.0,
Đất Cái Sơn Hàng Bàng - Phường An Bình,Đất Cái Sơn Hàng Bàng - Phường An Bình,Đất Cái Sơn Hàng Bàng - Phường An Bình,1.389.654.116,-,1.389.654.116,1389654116.0,,1389654116.0
Đất nông nghiệp - Phường An Bình,Đất nông nghiệp - Phường An Bình,Đất nông nghiệp - Phường An Bình,5.863.335.957,-,5.863.335.957,5863335957.0,,5863335957.0
Đất trồng lúa tại Hậu Giang - 11 miếng,Đất trồng lúa tại Hậu Giang - 11 miếng,Đất trồng lúa tại Hậu Giang - 11 miếng,2.478.114.657,-,2.478.114.657,2478114657.0,,2478114657.0
"Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng cây lâu năm phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ",36.919.000.000,-,36.919.000.000,36919000000.0,,36919000000.0
"Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ","Đất trồng lúa tại phường Long Hòa, quận Bình Thủy, thành phố Cần Thơ",24.630.000.000,-,24.630.000.000,24630000000.0,,24630000000.0
Cộng,Cộng,Cộng,122.172.433.422,14.310.264.217,107.862.169.205,122172433422.0,14310264217.0,107862169205.0
