row_label_raw,row_label_full,Số đầu năm,Năm nay > 7.877.537.814,Năm trước > 4.478.608.735,numeric__Năm nay > 7.877.537.814,numeric__Năm trước > 4.478.608.735
Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,27.991.091.803,3.398.929.079,27991091803.0,3398929079.0
Số cuối năm,Số cuối năm,Số cuối năm,35.868.629.617,7.877.537.814,35868629617.0,7877537814.0
