row_label_raw,row_label_full,Số đầu năm,Năm nay > 9.888.034.750,Năm trước > 4.617.341.893,numeric__Năm nay > 9.888.034.750,numeric__Năm trước > 4.617.341.893
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,5.081.757.457,5.270.692.857,5081757457.0,5270692857.0
Hủy hàng tồn kho,Hủy hàng tồn kho,Hủy hàng tồn kho,(4.310.934.710),-,-4310934710.0,
Số cuối năm,Số cuối năm,Số cuối năm,10.658.857.497,9.888.034.750,10658857497.0,9888034750.0
