row_label_raw,row_label_full,Số đầu năm,Năm nay > 5.418.875.000,Năm trước > 4.939.112.500,numeric__Năm nay > 5.418.875.000,numeric__Năm trước > 4.939.112.500
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,-,479.762.500,,479762500.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(71.166.666),-,-71166666.0,
Số cuối năm,Số cuối năm,Số cuối năm,5.347.708.334,5.418.875.000,5347708334.0,5418875000.0
