row_label_raw,row_label_full,Bên liên quan khác,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,Công ty Cổ phần FIT Cosmetics,Công ty liên kết của công ty con,
Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,Công ty Cổ phần Today Cosmetics,Có chung thành viên quản lý chủ chốt,
Công ty Cổ phần Cap Padaran Mũi Dinh,Công ty Cổ phần Cap Padaran Mũi Dinh,Công ty Cổ phần Cap Padaran Mũi Dinh,Công ty liên kết của công ty con đến ngày 01 tháng 8 năm 2023,
,,,Cổ đông lớn của Tập đoàn,
Công ty Cổ phần Đầu tư JJK Holdings,Công ty Cổ phần Đầu tư JJK Holdings,Công ty Cổ phần Đầu tư JJK Holdings,"Công ty có liên quan với thành viên HĐQT, TGD và Phó TGD",
