row_label_raw,row_label_full,Bên liên quan khác,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần HHM Việt Nam,Công ty Cổ phần HHM Việt Nam,Công ty Cổ phần HHM Việt Nam,Công ty có liên quan với thành viên HĐQT,
Công ty Cổ phần Tập đoàn Babylons,Công ty Cổ phần Tập đoàn Babylons,Công ty Cổ phần Tập đoàn Babylons,Công ty có liên quan với thành viên HĐQT,
Công ty Cổ phần Đầu tư Babylons,Công ty Cổ phần Đầu tư Babylons,Công ty Cổ phần Đầu tư Babylons,Công ty có liên quan với thành viên HĐQT,
Công ty TNHH Babylons Land,Công ty TNHH Babylons Land,Công ty TNHH Babylons Land,Công ty có liên quan với thành viên HĐQT,
Công ty Cổ phần Đầu tư bất động sản Thái Sơn,Công ty Cổ phần Đầu tư bất động sản Thái Sơn,Công ty Cổ phần Đầu tư bất động sản Thái Sơn,Công ty có liên quan với thành viên HĐQT,
Công ty TNHH Đầu tư và Phát triển Khang Điền Phú Quốc,Công ty TNHH Đầu tư và Phát triển Khang Điền Phú Quốc,Công ty TNHH Đầu tư và Phát triển Khang Điền Phú Quốc,Công ty có liên quan với thành viên HĐQT,
