row_label_raw,row_label_full,col_0,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Công ty Cổ phần Dược phẩm Cửu Long,Công ty Cổ phần Giống cây trồng Nông Tín,Công ty Cổ phần Nước khoáng Khánh Hòa,Công ty Cổ phần Chế biến Thực phẩm Xuất khẩu miền Tây,Cộng,numeric__Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,numeric__Công ty Cổ phần Dược phẩm Cửu Long,numeric__Công ty Cổ phần Giống cây trồng Nông Tín,numeric__Công ty Cổ phần Nước khoáng Khánh Hòa,numeric__Công ty Cổ phần Chế biến Thực phẩm Xuất khẩu miền Tây,numeric__Cộng
Nguyên giá Số đầu năm,Nguyên giá Số đầu năm,Nguyên giá Số đầu năm,6.387.565.874,163.255.255.818,12.864.385.324,620.990.283.326,4.723.270.846,808.220.761.188,6387565874.0,163255255818.0,12864385324.0,620990283326.0,4723270846.0,808220761188.0
Số cuối năm,Số cuối năm,Số cuối năm,6.387.565.874,163.255.255.818,12.864.385.324,620.990.283.326,4.723.270.846,808.220.761.188,6387565874.0,163255255818.0,12864385324.0,620990283326.0,4723270846.0,808220761188.0
Số đã phân bổ Số đầu năm,Số đã phân bổ Số đầu năm,Số đã phân bổ Số đầu năm,2.442.304.600,124.482.132.557,9.648.288.992,93.148.542.499,4.723.270.846,234.444.539.494,2442304600.0,124482132557.0,9648288992.0,93148542499.0,4723270846.0,234444539494.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,2.254.435.014,16.325.525.580,1.286.438.532,62.099.028.332,-,81.965.427.458,2254435014.0,16325525580.0,1286438532.0,62099028332.0,,81965427458.0
Số cuối năm,Số cuối năm,Số cuối năm,4.696.739.614,140.807.658.137,10.934.727.524,155.247.570.831,4.723.270.846,316.409.966.952,4696739614.0,140807658137.0,10934727524.0,155247570831.0,4723270846.0,316409966952.0
Giá trị còn lại Số đầu năm,Giá trị còn lại Số đầu năm,Giá trị còn lại Số đầu năm,3.945.261.274,38.773.123.261,3.216.096.332,527.841.740.827,-,573.776.221.694,3945261274.0,38773123261.0,3216096332.0,527841740827.0,,573776221694.0
Số cuối năm,Số cuối năm,Số cuối năm,1.690.826.260,22.447.597.681,1.929.657.800,465.742.712.495,-,491.810.794.236,1690826260.0,22447597681.0,1929657800.0,465742712495.0,,491810794236.0
