row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,1.486.079.850,28.824.256.804,(28.690.289.456),1.620.047.198,1486079850.0,28824256804.0,-28690289456.0,1620047198.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",-,58.259.316,(58.259.316),-,,58259316.0,-58259316.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,23.177.472.419,32.621.874.771,(26.103.670.913),29.695.676.277,23177472419.0,32621874771.0,-26103670913.0,29695676277.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,663.419.736,6.797.281.702,(6.852.337.289),608.364.149,663419736.0,6797281702.0,-6852337289.0,608364149.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,122.328.300,2.384.266.500,(2.348.626.100),157.968.700,122328300.0,2384266500.0,-2348626100.0,157968700.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,2.039.580.165,(2.039.580.165),-,,2039580165.0,-2039580165.0,
"Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác",11.205.000,1.756.728.322,(1.753.416.322),14.517.000,11205000.0,1756728322.0,-1753416322.0,14517000.0
Cộng,Cộng,Cộng,25.460.505.305,74.482.247.580,(67.846.179.561),32.096.573.324,25460505305.0,74482247580.0,-67846179561.0,32096573324.0
