row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Tỷ lệ phần vốn,Giá gốc_1,Dự phòng_1,Tỷ lệ phần vốn_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Tỷ lệ phần vốn,numeric__Giá gốc_1,numeric__Dự phòng_1,numeric__Tỷ lệ phần vốn_1
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,125.655,(26.931),,125.655,(26.308),,125655.0,-26931.0,,125655.0,-26308.0,
Ngân hàng TMCP Bản Việt,Ngân hàng TMCP Bản Việt,Ngân hàng TMCP Bản Việt,71.776,-,"2,34%",71.776,-,"2,34%",71776.0,,0.023399999999999997,71776.0,,0.023399999999999997
Công ty Cổ phần Du lịch Khách sạn Sài Gòn Hạ Long,Công ty Cổ phần Du lịch Khách sạn Sài Gòn Hạ Long,Công ty Cổ phần Du lịch Khách sạn Sài Gòn Hạ Long,18.379,-,"10,98%",18.379,-,"10,98%",18379.0,,0.10980000000000001,18379.0,,0.10980000000000001
Công ty Cổ phần Thanh toán Quốc Gia Việt Nam,Công ty Cổ phần Thanh toán Quốc Gia Việt Nam,Công ty Cổ phần Thanh toán Quốc Gia Việt Nam,2.000,-,"0,64%",2.000,-,"0,64%",2000.0,,0.0064,2000.0,,0.0064
Công ty Cổ phần Chứng khoán SAIGONBANK Berjaya,Công ty Cổ phần Chứng khoán SAIGONBANK Berjaya,Công ty Cổ phần Chứng khoán SAIGONBANK Berjaya,33.000,(26.931),"11,00%",33.000,(26.308),"11,00%",33000.0,-26931.0,0.11,33000.0,-26308.0,0.11
Quỹ Bảo lãnh Tín dụng của Doanh nghiệp nhỏ và vừa TP. Hồ Chí Minh,Quỹ Bảo lãnh Tín dụng của Doanh nghiệp nhỏ và vừa TP. Hồ Chí Minh,Quỹ Bảo lãnh Tín dụng của Doanh nghiệp nhỏ và vừa TP. Hồ Chí Minh,500,-,"0,22%",500,-,"0,22%",500.0,,0.0022,500.0,,0.0022
Cộng,Cộng,Cộng,125.655,(26.931),,125.655,(26.308),,125655.0,-26931.0,,125655.0,-26308.0,
