row_label_raw,row_label_full,col_0,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ dự phòng tài chính,Quỹ đầu tư phát triển,Cộng,numeric__Quỹ dự trữ bổ sung vốn điều lệ,numeric__Quỹ dự phòng tài chính,numeric__Quỹ đầu tư phát triển,numeric__Cộng
Số đầu năm trước,Số đầu năm trước,Số đầu năm trước,50.919,221.513,8.817,281.249,50919.0,221513.0,8817.0,281249.0
Trích các quỹ dự trữ bắt buộc,Trích các quỹ dự trữ bắt buộc,Trích các quỹ dự trữ bắt buộc,2.081,4.163,-,6.244,2081.0,4163.0,,6244.0
Số cuối năm trước,Số cuối năm trước,Số cuối năm trước,53.000,225.676,8.817,287.493,53000.0,225676.0,8817.0,287493.0
Số đầu năm nay,Số đầu năm nay,Số đầu năm nay,53.000,225.676,8.817,287.493,53000.0,225676.0,8817.0,287493.0
Trích các quỹ dự trữ bắt buộc,Trích các quỹ dự trữ bắt buộc,Trích các quỹ dự trữ bắt buộc,7.231,14.462,-,21.693,7231.0,14462.0,,21693.0
Số cuối năm nay,Số cuối năm nay,Số cuối năm nay,60.231,240.138,8.817,309.186,60231.0,240138.0,8817.0,309186.0
