row_label_raw,row_label_full,col_0,1/1/2020 Phải trả,Số phát sinh trong năm,Số đã nộp/dã cấn trừ trong năm,31/12/2020 Phải trả/(Phải thu),numeric__1/1/2020 Phải trả,numeric__Số phát sinh trong năm,numeric__Số đã nộp/dã cấn trừ trong năm,numeric__31/12/2020 Phải trả/(Phải thu)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,4.189,76.659,(73.841),7.007,4189.0,76659.0,-73841.0,7007.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,15.363,593.046,(387.858),220.551,15363.0,593046.0,-387858.0,220551.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,15.676,230.343,(215.510),30.509,15676.0,230343.0,-215510.0,30509.0
,,,35.228,900.048,(677.209),258.067,35228.0,900048.0,-677209.0,258067.0
