row_label_raw,row_label_full,col_0,1/1/2019 Phải trả,Số phát sinh trong năm,Số đã nộp/dã cấn trừ trong năm,31/12/2019 Phải trả/(Phải thu),numeric__1/1/2019 Phải trả,numeric__Số phát sinh trong năm,numeric__Số đã nộp/dã cấn trừ trong năm,numeric__31/12/2019 Phải trả/(Phải thu)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,25.194,72.790,(93.795),4.189,25194.0,72790.0,-93795.0,4189.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,183.066,493.921,(661.624),15.363,183066.0,493921.0,-661624.0,15363.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,12.638,112.442,(109.404),15.676,12638.0,112442.0,-109404.0,15676.0
,,,220.898,679.153,(864.823),35.228,220898.0,679153.0,-864823.0,35228.0
