row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi tại các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,397.644,497.269,397644.0,497269.0
Cho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và cho vay các TCTD khác,Cho vay khách hàng và cho vay các TCTD khác,27.419.774,23.032.627,27419774.0,23032627.0
Các khoản đầu tư chứng khoán nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Các khoản đầu tư chứng khoán nợ,Các khoản đầu tư chứng khoán nợ,1.551.817,2.567.478,1551817.0,2567478.0
Thu phí từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,133.107,114.900,133107.0,114900.0
Các hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,102.617,64.505,102617.0,64505.0
,,,29.604.959,26.276.779,29604959.0,26276779.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Tiền gửi từ khách hàng và các tổ chức tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Tiền gửi từ khách hàng và các tổ chức tín dụng khác,Tiền gửi từ khách hàng và các tổ chức tín dụng khác,(18.102.427),(16.717.641),-18102427.0,-16717641.0
Tiền vay và vốn ủy thác,Chi phí lãi và các chi phí tương tự cho > Tiền vay và vốn ủy thác,Tiền vay và vốn ủy thác,(640.799),(962.327),-640799.0,-962327.0
Giấy tờ có giá đã phát hành,Chi phí lãi và các chi phí tương tự cho > Giấy tờ có giá đã phát hành,Giấy tờ có giá đã phát hành,(2.286.715),(1.755.376),-2286715.0,-1755376.0
Chi phí hoạt động tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,(3.489),(6.032),-3489.0,-6032.0
,,,(21.033.430),(19.441.376),-21033430.0,-19441376.0
Thu nhập lãi thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,8.571.529,6.835.403,8571529.0,6835403.0
