row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2020Triệu VND,2019Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2020Triệu VND,numeric__2019Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,3.026.513,2.640.433,,,3026513.0,2640433.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,31,(593.046),(493.921),,31.0,-593046.0,-493921.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,31,(593.046),(493.921),,31.0,-593046.0,-493921.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,2.433.467,2.146.512,,,2433467.0,2146512.0
