row_label_raw,row_label_full,1,Bảo lãnh vay vốn,22.695,17.272,numeric__Bảo lãnh vay vốn,numeric__22.695,numeric__17.272
2,2,2,Cam kết giao dịch hối đoái,15.068.742,45.299.719,,15068742.0,45299719.0
2,2,2,Cam kết mua ngoại tệ có kỳ hạn,1.046.075,4.900.326,,1046075.0,4900326.0
2,2,2,Cam kết bán ngoại tệ có kỳ hạn,473.179,1.392.000,,473179.0,1392000.0
2,2,2,Cam kết giao dịch hoán đổi,13.549.488,39.007.393,,13549488.0,39007393.0
4,4,4,Cam kết trong nghiệp vụ L/C,16.434.126,12.903.074,,16434126.0,12903074.0
5,5,5,Bảo lãnh khác,11.033.874,14.242.741,,11033874.0,14242741.0
