row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,Lãi từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Lãi từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,398.394,687.647,398394.0,687647.0
Các công cụ phải sinh tiền tệ,Lãi từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,599.932,731.084,599932.0,731084.0
Thu nhập kinh doanh vàng,Lãi từ kinh doanh ngoại hối > Thu nhập kinh doanh vàng,Thu nhập kinh doanh vàng,385,90,385.0,90.0
,,,998.711,1.418.821,998711.0,1418821.0
Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối,,
Hợp đồng tiền tệ giao ngay,Lỗ từ kinh doanh ngoại hối > Hợp đồng tiền tệ giao ngay,Hợp đồng tiền tệ giao ngay,(385.965),(570.395),-385965.0,-570395.0
Các công cụ phải sinh tiền tệ,Lỗ từ kinh doanh ngoại hối > Các công cụ phải sinh tiền tệ,Các công cụ phải sinh tiền tệ,(487.685),(688.375),-487685.0,-688375.0
Chi phí kinh doanh vàng,Lỗ từ kinh doanh ngoại hối > Chi phí kinh doanh vàng,Chi phí kinh doanh vàng,(242),(22),-242.0,-22.0
,,,(873.892),(1.258.792),-873892.0,-1258792.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lỗ từ kinh doanh ngoại hối > Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,124.819,160.029,124819.0,160029.0
