row_label_raw,row_label_full,Nội dung,Trang,numeric__Trang
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,2-4,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,5-6,
Báo cáo tài chính đã được kiểm toán,Báo cáo tài chính đã được kiểm toán,Báo cáo tài chính đã được kiểm toán,7-59,
Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2020,Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2020,Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2020,7-10,
Báo cáo kết quả hoạt động kinh doanh hợp nhất năm 2020,Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2020 > Báo cáo kết quả hoạt động kinh doanh hợp nhất năm 2020,Báo cáo kết quả hoạt động kinh doanh hợp nhất năm 2020,11,11.0
Báo cáo lưu chuyển tiền tệ hợp nhất năm 2020,Báo cáo lưu chuyển tiền tệ hợp nhất năm 2020,Báo cáo lưu chuyển tiền tệ hợp nhất năm 2020,12-13,
Bản thuyết minh Báo cáo tài chính hợp nhất năm 2020,Bản thuyết minh Báo cáo tài chính hợp nhất năm 2020,Bản thuyết minh Báo cáo tài chính hợp nhất năm 2020,14-59,
