row_label_raw,row_label_full,col_0,Giá trị,Số có khả năng trả nợ,Giá trị_1,Số có khả năng trả nợ_1,numeric__Giá trị,numeric__Số có khả năng trả nợ,numeric__Giá trị_1,numeric__Số có khả năng trả nợ_1
Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,64.318.000.959,64.318.000.959,59.850.000.000,59.850.000.000,64318000959.0,64318000959.0,59850000000.0,59850000000.0
Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,64.318.000.959,64.318.000.959,-,-,64318000959.0,64318000959.0,,
Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang (1),Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang (1),Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang (1),27.295.220.959,27.295.220.959,-,-,27295220959.0,27295220959.0,,
Ngân hàng TMCP Á Châu (2),Ngân hàng TMCP Á Châu (2),Ngân hàng TMCP Á Châu (2),37.022.780.000,37.022.780.000,-,-,37022780000.0,37022780000.0,,
Vay dài hạn các cá nhân,Vay dài hạn các cá nhân,Vay dài hạn các cá nhân,-,-,59.850.000.000,59.850.000.000,,,59850000000.0,59850000000.0
Ông Nguyễn Nghĩa (3),Ông Nguyễn Nghĩa (3),Ông Nguyễn Nghĩa (3),-,-,59.850.000.000,59.850.000.000,,,59850000000.0,59850000000.0
Cộng,Cộng,Cộng,64.318.000.959,64.318.000.959,59.850.000.000,59.850.000.000,64318000959.0,64318000959.0,59850000000.0,59850000000.0
