row_label_raw,row_label_full,col_0,Giá trị,Số có khả năng trả nợ,Giá trị_1,Số có khả năng trả nợ_1,numeric__Giá trị,numeric__Số có khả năng trả nợ,numeric__Giá trị_1,numeric__Số có khả năng trả nợ_1
Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,Vay và nợ thuê tài chính ngắn hạn phải trả các tổ chức khác,10.210.640.000,10.210.640.000,1.844.322.869.189,1.844.322.869.189,10210640000.0,10210640000.0,1844322869189.0,1844322869189.0
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,-,-,1.844.322.869.189,1.844.322.869.189,,,1844322869189.0,1844322869189.0
Ngắn hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,Ngắn hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,Ngắn hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Kinh Đô,-,-,1.844.322.869.189,1.844.322.869.189,,,1844322869189.0,1844322869189.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,10.210.640.000,10.210.640.000,-,-,10210640000.0,10210640000.0,,
Ngắn hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,Ngắn hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,Ngắn hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,2.324.000.000,2.324.000.000,-,-,2324000000.0,2324000000.0,,
Ngắn hàng TMCP Á Châu,Ngắn hàng TMCP Á Châu,Ngắn hàng TMCP Á Châu,7.886.640.000,7.886.640.000,-,-,7886640000.0,7886640000.0,,
Cộng,Cộng,Cộng,10.210.640.000,10.210.640.000,1.844.322.869.189,1.844.322.869.189,10210640000.0,10210640000.0,1844322869189.0,1844322869189.0
