row_label_raw,row_label_full,col_0,Số đầu năm,Tăng do Hợp nhất,Chi phí phát sinh trong năm,Kết chuyển vào TSCĐ trong năm,Kết chuyển chi phí trả trước dài hạn,Giảm khác,Số cuối năm,numeric__Số đầu năm,numeric__Tăng do Hợp nhất,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển vào TSCĐ trong năm,numeric__Kết chuyển chi phí trả trước dài hạn,numeric__Giảm khác,numeric__Số cuối năm
Xây dựng cơ bản dở dang tại Công ty TNHH Chăn nuôi Bảo Ngọc,Xây dựng cơ bản dở dang tại Công ty TNHH Chăn nuôi Bảo Ngọc,Xây dựng cơ bản dở dang tại Công ty TNHH Chăn nuôi Bảo Ngọc,-,-,7.661.175.983,(2.339.909.091),-,-,5.321.266.892,,,7661175983.0,-2339909091.0,,,5321266892.0
Hệ thống xử lý nước thải,Hệ thống xử lý nước thải,Hệ thống xử lý nước thải,-,-,1.022.156.892,-,-,-,1.022.156.892,,,1022156892.0,,,,1022156892.0
Hệ thống silo và đường tai cám,Hệ thống silo và đường tai cám,Hệ thống silo và đường tai cám,-,-,4.299.110.000,-,-,-,4.299.110.000,,,4299110000.0,,,,4299110000.0
Xây dựng hệ thống trang trại lợn,Xây dựng hệ thống trang trại lợn,Xây dựng hệ thống trang trại lợn,-,-,2.339.909.091,(2.339.909.091),-,-,-,,,2339909091.0,-2339909091.0,,,
Xây dựng cơ bản dở dang tại Công ty TNHH Anh Vũ Phú Yên,Xây dựng cơ bản dở dang tại Công ty TNHH Anh Vũ Phú Yên,Xây dựng cơ bản dở dang tại Công ty TNHH Anh Vũ Phú Yên,-,5.333.336.363,97.908.476,-,-,-,5.431.244.839,,5333336363.0,97908476.0,,,,5431244839.0
Thi công xây dựng trang trại nuôi heo nải sinh sản Anh Vũ,Thi công xây dựng trang trại nuôi heo nải sinh sản Anh Vũ,Thi công xây dựng trang trại nuôi heo nải sinh sản Anh Vũ,-,5.333.336.363,97.908.476,-,-,-,5.431.244.839,,5333336363.0,97908476.0,,,,5431244839.0
Sửa chữa lớn TSCĐ,Sửa chữa lớn TSCĐ,Sửa chữa lớn TSCĐ,-,-,782.561.345,-,-,-,782.561.345,,,782561345.0,,,,782561345.0
Cải tạo Trại VT1,Cải tạo Trại VT1,Cải tạo Trại VT1,-,-,782.561.345,-,-,-,782.561.345,,,782561345.0,,,,782561345.0
Cộng,Cộng,Cộng,111.473.100.000,5.333.336.363,211.628.597.207,(60.233.115.474),(39.073.474.246),(111.473.100.000),117.655.343.850,111473100000.0,5333336363.0,211628597207.0,-60233115474.0,-39073474246.0,-111473100000.0,117655343850.0
