row_label_raw,row_label_full,col_0,31/12/2024VND,01/01/2024VND,numeric__31/12/2024VND,numeric__01/01/2024VND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,881.290.704.116,915.814.661.504,881290704116.0,915814661504.0
Trả trước của các bên liên quan,Trả trước của các bên liên quan,Trả trước của các bên liên quan,34.012.320.707,34.042.320.707,34012320707.0,34042320707.0
- Công ty TNHH Điện Xekaman 3,- Công ty TNHH Điện Xekaman 3,- Công ty TNHH Điện Xekaman 3,33.867.320.707,33.867.320.707,33867320707.0,33867320707.0
- Công ty Cổ phần Sông Đà 2,- Công ty Cổ phần Sông Đà 2,- Công ty Cổ phần Sông Đà 2,145.000.000,175.000.000,145000000.0,175000000.0
Trả trước của các khách hàng khác,Trả trước của các khách hàng khác,Trả trước của các khách hàng khác,847.278.383.409,881.772.340.797,847278383409.0,881772340797.0
- Liên danh CMC/ITD/SONGDA,- Liên danh CMC/ITD/SONGDA,- Liên danh CMC/ITD/SONGDA,276.795.003.900,92.009.606.180,276795003900.0,92009606180.0
- Ban quản lý dur án 6 (Khánh Hòa - Buôn Ma Thuột),- Ban quản lý dur án 6 (Khánh Hòa - Buôn Ma Thuột),- Ban quản lý dur án 6 (Khánh Hòa - Buôn Ma Thuột),139.242.785.383,79.467.000.000,139242785383.0,79467000000.0
- Trả trước của các khách hàng khác,- Trả trước của các khách hàng khác,- Trả trước của các khách hàng khác,431.240.594.126,710.295.734.617,431240594126.0,710295734617.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,2.389.750.380,-,2389750380.0,
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,2.389.750.380,-,2389750380.0,
Cộng,Cộng,Cộng,883.680.454.496,915.814.661.504,883680454496.0,915814661504.0
