row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị ghi số VND,01/01/2024 > Giá gốc VND,01/01/2024 > Giá trị ghi số VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị ghi số VND,numeric__01/01/2024 > Giá gốc VND,numeric__01/01/2024 > Giá trị ghi số VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.992.276.810.826,1.992.276.810.826,1.770.662.823.680,1.770.662.823.680,1992276810826.0,1992276810826.0,1770662823680.0,1770662823680.0
+ Tiền gửi có kỳ hạn,+ Tiền gửi có kỳ hạn,+ Tiền gửi có kỳ hạn,1.992.276.810.826,1.992.276.810.826,1.770.662.823.680,1.770.662.823.680,1992276810826.0,1992276810826.0,1770662823680.0,1770662823680.0
Dài hạn,Dài hạn,Dài hạn,1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0,1000000000.0,1000000000.0
+ Trái phiếu,+ Trái phiếu,+ Trái phiếu,1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,1000000000.0,1000000000.0,1000000000.0,1000000000.0
Cộng,Cộng,Cộng,1.993.276.810.826,1.993.276.810.826,1.771.662.823.680,1.771.662.823.680,1993276810826.0,1993276810826.0,1771662823680.0,1771662823680.0
