row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018Triệu đồng,Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2018Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,126.920,104.880,126920.0,104880.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,10.159.653,8.186.347,10159653.0,8186347.0
- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2) (*),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2) (*),- Phải thu về thư tín dụng trả chậm(Thuyết minh số 17.2) (*),7.730.707,5.148.955,7730707.0,5148955.0
- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,- Đặt cọc theo các hợp đồng kinh tế,742.794,499.764,742794.0,499764.0
- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,- Tài sản có rủi ro tín dụng,36.165,165,36165.0,165.0
- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,- Phải thu về hoạt động thanh toán,243.669,346.777,243669.0,346777.0
- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,- Tạm ứng nhà cung cấp,133.879,158.021,133879.0,158021.0
- Các khoản phải thu bên ngoài khác,- Các khoản phải thu bên ngoài khác,- Các khoản phải thu bên ngoài khác,1.272.439,2.032.665,1272439.0,2032665.0
Mua sám tài sản cố định,Mua sám tài sản cố định,Mua sám tài sản cố định,155.675,237.824,155675.0,237824.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,40.034,10.477,40034.0,10477.0
,,,10.482.282,8.539.528,10482282.0,8539528.0
