row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018%/năm,Ngày 31 tháng 12năm 2017%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2017%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"1,00 - 9,20","1,00 - 5,80",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"2,50 - 2,70","0,10 - 2,20",,
"Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","3,60 - 7,80","1,50 - 7,50",,
"Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","0,72 - 9,00","0,75 - 9,30",,
