row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2018Triệu đồng,Ngày 31 tháng12 năm 2017Triệu đồng,numeric__Ngày 31 tháng12 năm 2018Triệu đồng,numeric__Ngày 31 tháng12 năm 2017Triệu đồng
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,403.800,102.689,403800.0,102689.0
Mệnh giá trái phiếu đặc biệt,Mệnh giá trái phiếu đặc biệt,Mệnh giá trái phiếu đặc biệt,3.161.133,4.048.438,3161133.0,4048438.0
,,,3.564.933,4.151.127,3564933.0,4151127.0
Dự phòng chứng khoán đầu tư giữđến ngày đáo hạn,Dự phòng chứng khoán đầu tư giữđến ngày đáo hạn,Dự phòng chứng khoán đầu tư giữđến ngày đáo hạn,(790.355),(816.749),-790355.0,-816749.0
Dự phòng trái phiếu đặc biệt,Dự phòng trái phiếu đặc biệt,Dự phòng trái phiếu đặc biệt,(790.355),(816.749),-790355.0,-816749.0
,,,2.774.578,3.334.378,2774578.0,3334378.0
