row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm nay_2,Năm trước,Năm trước_1,Năm trước_2,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2
,,,Bán hàng,Mua hàng hóa và dịch vụ,VNDCổ tứcđược chia,Bán hàng,Mua hàng hóa và dịch vụ,VNDCổ tứcđược chia,,,,,,
"Các giao dịch trọng yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xem chỉ tiết tại Thuyết minh số 36)","Các giao dịch trọng yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xem chỉ tiết tại Thuyết minh số 36)","Các giao dịch trọng yếu giữa Tổng Công ty và công ty con, công ty liên kết trong năm (xem chỉ tiết tại Thuyết minh số 36)",6.777.006.897.308,280.961.800.541,43.107.010.000,6.474.390.118.951,303.830.464.858,62.414.040.000,6777006897308.0,280961800541.0,43107010000.0,6474390118951.0,303830464858.0,62414040000.0
