row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > - > 89.911.867.456 > 269.735.602.368 > 269.735.602.369,Số đầu nămVND > -,numeric__Số cuối nămVND > - > 89.911.867.456 > 269.735.602.368 > 269.735.602.369,numeric__Số đầu nămVND > -
,,,629.383.072.193,-,629383072193.0,
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),-,-,,
Số phải trả sau 12 tháng,Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn) > Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,629.383.072.193,-,629383072193.0,
