row_label_raw,row_label_full,col_0,Cho vaykhách hàng –gộpTriệu VND,Tiền gửi củakhách hàngTriệu VND,Phát hànhgiấy tờ có giáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứng khoánđầu tư – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vay cáctCTD khác –gộpTriệu VND,Tiền gửi vàvay từ cáctCTD khácTriệu VND,Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,numeric__Cho vaykhách hàng –gộpTriệu VND,numeric__Tiền gửi củakhách hàngTriệu VND,numeric__Phát hànhgiấy tờ có giáTriệu VND,numeric__Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,numeric__Chứng khoánđầu tư – gộpTriệu VND,"numeric__Góp vốn, đầutur dài hạn– gộpTriệu VND",numeric__Tiền gửi vàcho vay cáctCTD khác –gộpTriệu VND,numeric__Tiền gửi vàvay từ cáctCTD khácTriệu VND,numeric__Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND
Trong nướcNước ngoài,Trong nướcNước ngoài,Trong nướcNước ngoài,101.324.328-,116.283.5451.256.151,3.000.000-,6.444.94812.147,21.524.690-,1.480.063-,12.983.0292.262.855,8.150.6403.105.790,43.374.5712.661,,1162835451256151.0,,644494812147.0,,,129830292262855.0,81506403105790.0,433745712661.0
Trong nướcNước ngoài,Trong nướcNước ngoài,Trong nướcNước ngoài,101.324.328,117.539.696,3.000.000,6.457.095,21.524.690,1.480.063,15.245.884,11.256.430,43.377.232,101324328.0,117539696.0,3000000.0,6457095.0,21524690.0,1480063.0,15245884.0,11256430.0,43377232.0
Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,Tại ngày 31 tháng 12 năm 2016,,,,,,,,,
,,,Cho vaykhách hàng –gộpTriệu VND,Tiền gửi củakhách hàngTriệu VND,Phát hànhgiấy tờ có giáTriệu VND,Nợ tiềm tàngvà các camkết tín dụng– gộpTriệu VND,Chứng khoánđầu tư – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vay cáctCTD khác –gộpTriệu VND,Tiền gửi vàvay từ cáctCTD khácTriệu VND,Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,,,,,,,,,
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2016 > Trong nướcNước ngoài,Trong nướcNước ngoài,86.891.327-,101.104.9091.246.585,3.000.000-,5.589.6331.784,21.608.219-,1.937.865-,7.123.0991.268.742,5.235.8351.248.500,8.896.8571.853.797,,1011049091246585.0,,55896331784.0,,,71230991268742.0,52358351248500.0,88968571853797.0
Trong nướcNước ngoài,Tại ngày 31 tháng 12 năm 2016 > Trong nướcNước ngoài,Trong nướcNước ngoài,86.891.327,102.351.494,3.000.000,5.591.417,21.608.219,1.937.865,8.391.841,6.484.335,10.750.654,86891327.0,102351494.0,3000000.0,5591417.0,21608219.0,1937865.0,8391841.0,6484335.0,10750654.0
