row_label_raw,row_label_full,col_0,2017Cổ phiếu,2016Cổ phiếu,numeric__2017Cổ phiếu,numeric__2016Cổ phiếu
Số cổ phiếu phổ thông bình quân gia quyền trong năm,Số cổ phiếu phổ thông bình quân gia quyền trong năm,Số cổ phiếu phổ thông bình quân gia quyền trong năm,1.229.432.904,1.229.432.904,1229432904.0,1229432904.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,,
,,,2017,2016,2017.0,2016.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),669,251,669.0,251.0
