row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,4.689.040.356,65.332.941.428,(66.673.039.963),3.348.941.821,4689040356.0,65332941428.0,-66673039963.0,3348941821.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,9.949.161.872,50.163.410.553,(50.569.022.555),9.543.549.870,9949161872.0,50163410553.0,-50569022555.0,9543549870.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,184.304.829,2.571.689.343,(2.395.309.488),360.684.684,184304829.0,2571689343.0,-2395309488.0,360684684.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,5.339.561,93.287.536,(96.614.362),2.012.735,5339561.0,93287536.0,-96614362.0,2012735.0
"Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác",-,472.362.509,(472.362.509),,,472362509.0,-472362509.0,
Cộng,Cộng,Cộng,14.827.846.618,118.633.691.369,(120.206.348.877),13.255.189.110,14827846618.0,118633691369.0,-120206348877.0,13255189110.0
