row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển vào TSCĐ trong năm,Kết chuyển vào chi phí trả trước,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển vào TSCĐ trong năm,numeric__Kết chuyển vào chi phí trả trước,numeric__Số cuối năm
Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,3.269.180.056,8.364.533.198,(1.749.440.896),(2.982.107.858),6.902.164.500,3269180056.0,8364533198.0,-1749440896.0,-2982107858.0,6902164500.0
Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,1.911.666.896,-,(1.749.440.896),(162.226.000),-,1911666896.0,,-1749440896.0,-162226000.0,
Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,Xây dựng cơ bản dở dang- Hệ thống thu phí Suối Giữa - Vĩnh Phú- Dự án cải tạo Quốc lộ 13,1.357.513.160,8.364.533.198,-,(2.819.881.858),6.902.164.500,1357513160.0,8364533198.0,,-2819881858.0,6902164500.0
Cộng,Cộng,Cộng,3.269.180.056,8.364.533.198,(1.749.440.896),(2.982.107.858),6.902.164.500,3269180056.0,8364533198.0,-1749440896.0,-2982107858.0,6902164500.0
