row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,111.403.161.965,111.403.161.965,111.620.798.771,111.620.798.771,111403161965.0,111403161965.0,111620798771.0,111620798771.0
Dự án F13 Khu phố Phú An,Dự án F13 Khu phố Phú An,Dự án F13 Khu phố Phú An,-,-,38.743.532.081,38.743.532.081,,,38743532081.0,38743532081.0
Dự án Trung tâm thương mạiThe Green River,Dự án Trung tâm thương mạiThe Green River,Dự án Trung tâm thương mạiThe Green River,-,-,1.459.442.363,1.459.442.363,,,1459442363.0,1459442363.0
Dự án Khu dân cư ấp 5C LaiUyên,Dự án Khu dân cư ấp 5C LaiUyên,Dự án Khu dân cư ấp 5C LaiUyên,350.442.765.376,350.442.765.376,-,-,350442765376.0,350442765376.0,,
Cộng,Cộng,Cộng,461.845.927.341,461.845.927.341,151.823.773.215,151.823.773.215,461845927341.0,461845927341.0,151823773215.0,151823773215.0
