row_label_raw,row_label_full,Số đầu năm,Năm nay > 12.257.635.819,Năm trước > 6.925.452.861,numeric__Năm nay > 12.257.635.819,numeric__Năm trước > 6.925.452.861
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,20.416.807.089,12.197.978.777,20416807089.0,12197978777.0
Tăng khác,Tăng khác,Tăng khác,-,10.500.000,,10500000.0
Chi quỹ trong năm,Chi quỹ trong năm,Chi quỹ trong năm,(8.705.831.064),(6.876.295.819),-8705831064.0,-6876295819.0
Số cuối năm,Số cuối năm,Số cuối năm,23.968.611.844,12.257.635.819,23968611844.0,12257635819.0
