row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,224.883.992.825,216.326.733.576,224883992825.0,216326733576.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,76.309.796.050,114.876.805.293,76309796050.0,114876805293.0
Công ty Cổ phần Phát triển Đô thị,Công ty Cổ phần Phát triển Đô thị,Công ty Cổ phần Phát triển Đô thị,123.758.942.800,79.172.628.000,123758942800.0,79172628000.0
Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,9.297.738.294,17.542.783.023,9297738294.0,17542783023.0
Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,-,397.959.960,,397959960.0
Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,15.400.902.959,4.164.661.081,15400902959.0,4164661081.0
Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật,-,-,,
Trường Đại học Quốc tế Miền Đông,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Trường Đại học Quốc tế Miền Đông,Trường Đại học Quốc tế Miền Đông,73.984.227,135.000.000,73984227.0,135000000.0
Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,41.368.129,35.906.212,41368129.0,35906212.0
Công ty Cổ phần Cao su Bình Dương,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Công ty Cổ phần Cao su Bình Dương,Công ty Cổ phần Cao su Bình Dương,1.260.366,990.007,1260366.0,990007.0
Phải thu các khách hàng khác,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Phải thu các khách hàng khác,Phải thu các khách hàng khác,671.085.257.938,448.272.596.310,671085257938.0,448272596310.0
Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,Công ty Cổ phần Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,-,264.375.000,,264375000.0
Các khách hàng khác,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Các khách hàng khác,Các khách hàng khác,671.085.257.938,448.008.221.310,671085257938.0,448008221310.0
Cộng,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật > Cộng,Cộng,895.969.250.763,664.599.329.886,895969250763.0,664599329886.0
