row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,,
Ứng tiền đầu tư xây dựng Dự án Becamex City Center,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Ứng tiền đầu tư xây dựng Dự án Becamex City Center,Ứng tiền đầu tư xây dựng Dự án Becamex City Center,-,1.693.670.502,,1693670502.0
Lãi cổ tức phải trả,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Lãi cổ tức phải trả,Lãi cổ tức phải trả,43.623.831.367,43.154.298.909,43623831367.0,43154298909.0
"Cung cấp, lắp đặt thiết bị cho 24 căn Aroma Hợp đồng 66/HĐXD-2012","Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Cung cấp, lắp đặt thiết bị cho 24 căn Aroma Hợp đồng 66/HĐXD-2012","Cung cấp, lắp đặt thiết bị cho 24 căn Aroma Hợp đồng 66/HĐXD-2012",-,1.659.494.980,,1659494980.0
Chia cổ tức,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Chia cổ tức,Chia cổ tức,108.033.003.000,86.426.402.400,108033003000.0,86426402400.0
Nhận chuyển nhượng quyền sử dụng đất tại Khu dân cư Lai Hưng theo PLHĐ 03/PLHĐ ngày 18/4/2018,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Nhận chuyển nhượng quyền sử dụng đất tại Khu dân cư Lai Hưng theo PLHĐ 03/PLHĐ ngày 18/4/2018,Nhận chuyển nhượng quyền sử dụng đất tại Khu dân cư Lai Hưng theo PLHĐ 03/PLHĐ ngày 18/4/2018,23.733.272.687,-,23733272687.0,
Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương theo HĐ 232/DTMBD,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương theo HĐ 232/DTMBD,Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương theo HĐ 232/DTMBD,135.324.000.000,-,135324000000.0,
Nhận chuyển nhượng NOXH khu 3 VSIP mở rộng,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Nhận chuyển nhượng NOXH khu 3 VSIP mở rộng,Nhận chuyển nhượng NOXH khu 3 VSIP mở rộng,12.495.410.000,-,12495410000.0,
Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương dự án tái định cư Hòa Lợi theo Hợp đồng 69/HĐNT/2014,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương dự án tái định cư Hòa Lợi theo Hợp đồng 69/HĐNT/2014,Nhận chuyển nhượng quyền sử dụng đất tại Khu liên hợp công nghiệp dịch vụ đô thị Bình Dương dự án tái định cư Hòa Lợi theo Hợp đồng 69/HĐNT/2014,-,123.049.970.344,,123049970344.0
Chia giá vốn hợp đồng hợp tác kinh doanh,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP > Chia giá vốn hợp đồng hợp tác kinh doanh,Chia giá vốn hợp đồng hợp tác kinh doanh,24.806.319.174,25.003.531.475,24806319174.0,25003531475.0
