row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Lãi chuyển nhượng khoản đầu tư,Lãi chuyển nhượng khoản đầu tư,Lãi chuyển nhượng khoản đầu tư,83.710.607.904,-,83710607904.0,
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,83.710.607.904,-,83710607904.0,
Lãi cho vay,Lãi cho vay,Lãi cho vay,15.388.309.258,-,15388309258.0,
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,15.388.309.258,-,15388309258.0,
Thu hồi lãi cho vay,Thu hồi lãi cho vay,Thu hồi lãi cho vay,161.075.205,2.594.007.623,161075205.0,2594007623.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,161.075.205,2.594.007.623,161075205.0,2594007623.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,225.036.000,225.036.000,225036000.0,225036000.0
- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,225.036.000,225.036.000,225036000.0,225036000.0
Thu cổ tức,Thu cổ tức,Thu cổ tức,225.036.000,225.036.000,225036000.0,225036000.0
- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,225.036.000,225.036.000,225036000.0,225036000.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,8.820.000.000,8.820.000.000,8820000000.0,8820000000.0
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,8.700.000.000,8.700.000.000,8700000000.0,8700000000.0
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,120.000.000,120.000.000,120000000.0,120000000.0
Chi trả cổ tức,Chi trả cổ tức,Chi trả cổ tức,-,35.280.000.000,,35280000000.0
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,-,34.800.000.000,,34800000000.0
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,-,480.000.000,,480000000.0
"Công ty đi vay, mượn","Công ty đi vay, mượn","Công ty đi vay, mượn",145.122.305,56.587.034.377,145122305.0,56587034377.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,-,25.390.034.377,,25390034377.0
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,-,30.997.000.000,,30997000000.0
- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,145.122.305,200.000.000,145122305.0,200000000.0
"Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn",25.535.156.682,31.197.000.000,25535156682.0,31197000000.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,25.390.034.377,-,25390034377.0,
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,-,30.997.000.000,,30997000000.0
- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,145.122.305,200.000.000,145122305.0,200000000.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,134.641.745,26.433.460,134641745.0,26433460.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,134.641.745,26.433.460,134641745.0,26433460.0
Chi trả lãi vay,Chi trả lãi vay,Chi trả lãi vay,161.075.205,-,161075205.0,
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,161.075.205,-,161075205.0,
Số dư với các bên liên quan,Số dư với các bên liên quan,Số dư với các bên liên quan,Số dư với các bên liên quan,Số dư với các bên liên quan,,
,,,31/12/2024VND,01/01/2024VND,,
Phải thu khách hàng,Số dư với các bên liên quan > Phải thu khách hàng,Phải thu khách hàng,20.326.075.256,20.887.645.256,20326075256.0,20887645256.0
