row_label_raw,row_label_full,col_0,31/12/2024 > Tỉ lệ lợi ích,31/12/2024 > Tỷ lệ quyền biểu quyết,31/12/2024 > Giá trị,01/01/2024 > Tỉ lệ lợi ích,01/01/2024 > Tỷ lệ quyền biểu quyết,01/01/2024 > Giá trị,numeric__31/12/2024 > Tỉ lệ lợi ích,numeric__31/12/2024 > Tỷ lệ quyền biểu quyết,numeric__31/12/2024 > Giá trị,numeric__01/01/2024 > Tỉ lệ lợi ích,numeric__01/01/2024 > Tỷ lệ quyền biểu quyết,numeric__01/01/2024 > Giá trị
- Công ty CP Tư vấn Xây dựng Giao thôngGia Lai,- Công ty CP Tư vấn Xây dựng Giao thôngGia Lai,- Công ty CP Tư vấn Xây dựng Giao thôngGia Lai,"20,00%","20,00%",7.091.938.500,"20,00%","20,00%",7.109.707.330,0.2,0.2,7091938500.0,0.2,0.2,7109707330.0
,,,,,7.091.938.500,,,7.109.707.330,,,7091938500.0,,,7109707330.0
