row_label_raw,row_label_full,Năm 2024VND,Năm 2023VND,numeric__Năm 2023VND
-,-,-,3.023.435.000,3023435000.0
315.457.184.776,315.457.184.776,315.457.184.776,-,
5.551.075.188,315.457.184.776 > 5.551.075.188,5.551.075.188,6.634.524.020,6634524020.0
321.008.259.964,315.457.184.776 > 321.008.259.964,321.008.259.964,9.657.959.020,9657959020.0
