row_label_raw,row_label_full,col_0,Chức vụ,Năm 2024VND,Năm 2023VND,numeric__Chức vụ,numeric__Năm 2024VND,numeric__Năm 2023VND
- Ông Nguyễn Tường Cọt,- Ông Nguyễn Tường Cọt,- Ông Nguyễn Tường Cọt,Tổng Giám đốc,160.650.000,181.153.846,,160650000.0,181153846.0
- Bà Vũ Thị Hải,- Bà Vũ Thị Hải,- Bà Vũ Thị Hải,Phó Tổng Giám đốc,72.454.701,262.884.615,,72454701.0,262884615.0
- Ông Phạm Minh Việt,- Ông Phạm Minh Việt,- Ông Phạm Minh Việt,Phó Tổng Giám đốc,420.000.000,425.000.000,,420000000.0,425000000.0
- Ông Trần Văn Phương,- Ông Trần Văn Phương,- Ông Trần Văn Phương,Phó Tổng Giám đốc,313.500.000,380.000.000,,313500000.0,380000000.0
- Ông Đỗ Thành Nhân,- Ông Đỗ Thành Nhân,- Ông Đỗ Thành Nhân,Trường phòng TC - KT kiểm phụ trách kế toán,278.428.034,242.886.751,,278428034.0,242886751.0
,,,,1.245.032.735,1.491.925.212,,1245032735.0,1491925212.0
