row_label_raw,row_label_full,col_0,31/12/2024 > Giá gốc VND,31/12/2024 > Dự phòng VND,31/12/2024 > Giá trị hợp lý VND,01/01/2024 > Giá gốc VND,01/01/2024 > Dự phòng VND,01/01/2024 > Giá trị hợp lý VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Dự phòng VND,numeric__31/12/2024 > Giá trị hợp lý VND,numeric__01/01/2024 > Giá gốc VND,numeric__01/01/2024 > Dự phòng VND,numeric__01/01/2024 > Giá trị hợp lý VND
- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,- Công ty CP Dịch vụ Công Cộng Đức Long Bảo Lộc,480.000.000,(480.000.000),-,480.000.000,(480.000.000),-,480000000.0,-480000000.0,,480000000.0,-480000000.0,
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,-,-,-,41.670.308.239,(26.805.902.457),14.864.405.782,,,,41670308239.0,-26805902457.0,14864405782.0
,,,480.000.000,(480.000.000),-,42.150.308.239,(27.285.902.457),14.864.405.782,480000000.0,-480000000.0,,42150308239.0,-27285902457.0,14864405782.0
