row_label_raw,row_label_full,Khoản mục > 01/01/2023 > - Lãi/lỗ trong năm,Vốn đầu tư của chủ sở hữu > VND > 2.993.097.200.000 > -,Thặng dư vốn cổ phần > VND > 50.510.908.328 > -,Chênh lệch tỷ giá hối đoái > VND > 786.817.114 > -,Quỹ đầu tư phát triển > VND > 6.196.436.959 > -,Lợi nhuận sau thuế chưa phân phối VND > (2.069.778.374.063) > (594.601.137.150),Lợi ích cổ đông không kiểm soát VND > 128.207.874.176 > 15.861.105.951,Tổng cộng VND > 1.109.020.862.514 > (578.740.031.199),numeric__Vốn đầu tư của chủ sở hữu > VND > 2.993.097.200.000 > -,numeric__Thặng dư vốn cổ phần > VND > 50.510.908.328 > -,numeric__Chênh lệch tỷ giá hối đoái > VND > 786.817.114 > -,numeric__Quỹ đầu tư phát triển > VND > 6.196.436.959 > -,numeric__Lợi nhuận sau thuế chưa phân phối VND > (2.069.778.374.063) > (594.601.137.150),numeric__Lợi ích cổ đông không kiểm soát VND > 128.207.874.176 > 15.861.105.951,numeric__Tổng cộng VND > 1.109.020.862.514 > (578.740.031.199)
- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,-,-,5.916.588.490,-,-,137.426.121,6.054.014.611,,,5916588490.0,,,137426121.0,6054014611.0
- Chia cổ tức,- Chia cổ tức,- Chia cổ tức,-,-,-,-,-,(8.820.000.000),(8.820.000.000),,,,,,-8820000000.0,-8820000000.0
31/12/2023,31/12/2023,31/12/2023,2.993.097.200.000,50.510.908.328,6.703.405.604,6.196.436.959,(2.664.379.511.213),135.386.406.248,527.514.845.926,2993097200000.0,50510908328.0,6703405604.0,6196436959.0,-2664379511213.0,135386406248.0,527514845926.0
01/01/2024,01/01/2024,01/01/2024,2.993.097.200.000,50.510.908.328,6.703.405.604,6.196.436.959,(2.664.379.511.213),135.386.406.248,527.514.845.926,2993097200000.0,50510908328.0,6703405604.0,6196436959.0,-2664379511213.0,135386406248.0,527514845926.0
- Lãi/lỗ trong năm,- Lãi/lỗ trong năm,- Lãi/lỗ trong năm,-,-,-,-,207.913.506.193,36.117.702.263,244.031.208.456,,,,,207913506193.0,36117702263.0,244031208456.0
- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,- Chênh lệch tỷ giá chuyển đổi Báo cáo tài chính,-,-,3.836.953.374,-,-,89.121.909,3.926.075.283,,,3836953374.0,,,89121909.0,3926075283.0
- Thanh lý Công ty con,- Thanh lý Công ty con,- Thanh lý Công ty con,-,-,(10.540.358.978),-,-,(4.238.424.692),(14.778.783.670),,,-10540358978.0,,,-4238424692.0,-14778783670.0
- Chia cổ tức (*),- Chia cổ tức (*),- Chia cổ tức (*),-,-,-,-,-,(8.820.000.000),(8.820.000.000),,,,,,-8820000000.0,-8820000000.0
31/12/2024,31/12/2024,31/12/2024,2.993.097.200.000,50.510.908.328,-,6.196.436.959,(2.456.466.005.020),158.534.805.728,751.873.345.995,2993097200000.0,50510908328.0,,6196436959.0,-2456466005020.0,158534805728.0,751873345995.0
