row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Thu hộ phí bảo trì các dự án,Ngắn hạn > Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,16.033.754.893,10.970.879.584,16033754893.0,10970879584.0
"Các khoản ký quỹ, ký cược","Ngắn hạn > Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",12.906.232.895,7.463.223.685,12906232895.0,7463223685.0
Thường ban điều hành và cán bộ trọng yếu,Ngắn hạn > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,10.826.949.670,-,10826949670.0,
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,669.008.065,1.562.561.065,669008065.0,1562561065.0
Khác,Ngắn hạn > Khác,Khác,18.070.829.265,24.836.954.797,18070829265.0,24836954797.0
,,,58.506.774.788,44.833.619.131,58506774788.0,44833619131.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Thường ban điều hành và cán bộ trọng yếu,Dài hạn > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,26.359.949.011,-,26359949011.0,
"Các khoản ký quỹ, ký cược","Dài hạn > Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",12.252.070.198,6.737.844.644,12252070198.0,6737844644.0
Khác,Dài hạn > Khác,Khác,71.825.823,-,71825823.0,
,,,38.683.845.032,6.737.844.644,38683845032.0,6737844644.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,97.190.619.820,51.571.463.775,97190619820.0,51571463775.0
